,R,W_a_a,Subject,Electrode,Sample rate,Samples,Total Electrodes,Sessions,Number thresholded,W_a_all,W_a_w,W_w_a,W_w_all,W_w_w,Thresholded Electrodes,Total Time (hrs),Average Session Length (hrs),Proportion Thresholded,Experiment
2568,[-56.   -59.   -22.85],-0.002210034241441729,20,64,250.0,982170,128,1.0,6,0.4519846416921232,0.3834259226847777,0.11475234711831846,0.054389986262475085,0.17307893060441368,122,1.091,1.091,0.047,RAM_FR1
2569,[-61.89 -21.53  -1.1 ],0.11358512350247275,20,63,250.0,982170,128,1.0,6,0.35648149327199685,0.4500692233920771,0.010716170893517543,-0.016780301481372037,-0.006462686053065922,122,1.091,1.091,0.047,RAM_FR1
2570,[-61.21 -29.33 -14.64],0.3716975565771552,20,67,250.0,982170,128,1.0,6,0.3938399594704045,0.4243148796125413,-0.049474347038591486,-0.017369575282799213,0.09075325074202677,122,1.091,1.091,0.047,RAM_FR1
2571,[-58.18 -49.43 -19.5 ],0.09486416124405814,20,65,250.0,982170,128,1.0,6,0.2485285055025193,0.3452262490647382,-0.011789468769094058,0.07459798674498823,0.22491125209769872,122,1.091,1.091,0.047,RAM_FR1
2572,[-33.11  17.98  68.21],0.17668807311485726,20,72,250.0,982170,128,1.0,6,0.3881786604088704,0.6495669142412756,-0.10464022136931893,0.07501676268835797,0.17989879674762402,122,1.091,1.091,0.047,RAM_FR1
2573,[-54.41 -70.66 -13.07],0.07059308263374152,20,69,250.0,982170,128,1.0,6,0.6722467263420145,0.7654676571203871,0.09146060450214527,0.06677271450143521,0.2409638346233003,122,1.091,1.091,0.047,RAM_FR1
2574,[-45.11   3.42  61.01],0.08857296128544953,20,74,250.0,982170,128,1.0,6,0.5711546709139839,0.5896828678928194,0.18182367582899286,0.06577557886828474,0.12448080560036827,122,1.091,1.091,0.047,RAM_FR1
2575,[-48.69  -5.53  56.5 ],0.07982402557284092,20,75,250.0,982170,128,1.0,6,0.5107486206878566,0.5288122888543403,0.11316942871454168,0.06585343868594773,0.162548323067939,122,1.091,1.091,0.047,RAM_FR1
2576,[-47.08 -21.4  -10.55],0.11454865526138518,20,56,250.0,982170,128,1.0,6,0.14150270247199254,0.3039106738027407,-0.04429274675207826,-0.09722559659075801,-0.016125778083458737,122,1.091,1.091,0.047,RAM_FR1
2577,[-56.6  -17.38 -14.83],0.06381821486941452,20,58,250.0,982170,128,1.0,6,0.09094450068415247,0.16968473116330718,-0.08588617930390356,-0.02761530643920436,0.013703801978248706,122,1.091,1.091,0.047,RAM_FR1
2578,[-43.31 -22.34  -8.4 ],0.12960382435425788,20,55,250.0,982170,128,1.0,6,0.273528074635653,0.4431490457910193,0.06266600836719456,-0.02674158281474209,0.10114397067164163,122,1.091,1.091,0.047,RAM_FR1
2579,[-30.07   7.21 -21.11],-0.008643647531572679,20,77,250.0,982170,128,1.0,6,0.11510388076158315,0.4115517298382718,0.10718642902853116,0.05466217261789149,0.2822030557450224,122,1.091,1.091,0.047,RAM_FR1
2580,[-38.58 -24.14  -6.19],0.20260495719822266,20,54,250.0,982170,128,1.0,6,0.4201832690664156,0.4214427082466465,0.2327765860465329,0.016642744203367848,0.2645583414986877,122,1.091,1.091,0.047,RAM_FR1
2581,[-51.86 -19.17 -12.63],0.044562009840224216,20,57,250.0,982170,128,1.0,6,0.16325513265440605,0.23970574437681585,-0.15686109523060526,-0.0010500900042287235,0.04082513644278074,122,1.091,1.091,0.047,RAM_FR1
2582,[-51.94 -68.24 -24.27],0.0811903318059335,20,60,250.0,982170,128,1.0,6,0.7246202769582989,0.6604133800208263,0.1130963636445997,0.08802270325549504,0.10890566573638917,122,1.091,1.091,0.047,RAM_FR1
2583,[-39.7   11.57  65.83],0.06447719736988591,20,73,250.0,982170,128,1.0,6,0.500371244112162,0.487737423699719,0.007902937394672137,0.02737830386137029,0.1387106173665102,122,1.091,1.091,0.047,RAM_FR1
2584,[-51.24 -13.3   51.43],0.02821484916141231,20,76,250.0,982170,128,1.0,6,0.5118469721044894,0.3682796595751915,0.09917303516133816,0.028851077493834237,0.08590310572034714,122,1.091,1.091,0.047,RAM_FR1
2585,[-38.54   4.54 -24.48],0.1669805988901647,20,78,250.0,982170,128,1.0,6,0.25909421033114066,0.1856513632884036,-0.08628770850419863,0.09907668174175886,0.10104635069730628,122,1.091,1.091,0.047,RAM_FR1
2586,[-60.36 -16.44 -16.99],0.018897494552442957,20,59,250.0,982170,128,1.0,6,0.21665327175019264,0.05858117732603844,0.061430312974773874,-0.03264228413541501,0.032469328707337236,122,1.091,1.091,0.047,RAM_FR1
2587,[-53.21 -44.73  -1.31],0.2946192426166552,20,86,250.0,982170,128,1.0,6,0.5147922869130165,0.6451375271910106,-0.13328434063406,0.11135940788976784,0.200728367618938,122,1.091,1.091,0.047,RAM_FR1
2588,[-48.42 -44.49   0.1 ],0.084041288762122,20,85,250.0,982170,128,1.0,6,0.5422531654086695,0.676144820043595,-0.1259837976629539,0.12351304358659165,0.2688104991826319,122,1.091,1.091,0.047,RAM_FR1
2589,[-39.04 -42.22   3.33],0.2647106672112257,20,83,250.0,982170,128,1.0,6,0.4000567238488631,0.28526765319313063,-0.20488177872757066,0.13527366370680316,0.2451554426430669,122,1.091,1.091,0.047,RAM_FR1
2590,[-59.75  -7.88  -9.28],0.3025789202471317,20,81,250.0,982170,128,1.0,6,0.3219280856397786,0.09511705305139402,-0.0018815036429975691,0.03604925599675317,0.1011382418428792,122,1.091,1.091,0.047,RAM_FR1
2591,[-43.74 -43.36   1.72],0.3912760983076697,20,84,250.0,982170,128,1.0,6,0.4194490932567167,0.6253560661832739,-0.17962536930014092,0.11614168914986235,0.2966193854393029,122,1.091,1.091,0.047,RAM_FR1
2592,[-33.91 -41.06   5.07],-0.00038852270447998664,20,82,250.0,982170,128,1.0,6,0.2568287709508721,0.20590842326205047,-0.10901451531278837,0.18830369277618286,0.18641586230561846,122,1.091,1.091,0.047,RAM_FR1
2593,[-56.65  -1.6  -17.9 ],0.2362733711620819,20,80,250.0,982170,128,1.0,6,-0.005794772502762702,0.0666322418284709,0.11112382262222707,-0.0435367608409081,0.20902210313016212,122,1.091,1.091,0.047,RAM_FR1
2594,[-48.58   2.21 -23.17],0.16167160790263055,20,79,250.0,982170,128,1.0,6,0.2700408656477789,0.3512295734986439,-0.11394960059517073,0.05226696381355575,0.0292550058999162,122,1.091,1.091,0.047,RAM_FR1
2595,[-62.59 -42.05  -6.07],0.3677626089275454,20,61,250.0,982170,128,1.0,6,0.5997989745041128,0.7355059229641142,-0.12631942165676185,0.10887485615971372,0.08316886386639644,122,1.091,1.091,0.047,RAM_FR1
2596,[-59.   -66.24   5.28],0.09511655222677752,20,91,250.0,982170,128,1.0,6,0.23626818330922586,0.5863403778149126,0.0353910020203352,0.03502286611037792,0.2513682121179129,122,1.091,1.091,0.047,RAM_FR1
2597,[-58.17 -49.58  19.14],-0.1577972028988932,20,93,250.0,982170,128,1.0,6,0.6082896693665685,0.5380408753806389,-0.06491742220931956,0.04176094047388408,0.14353149643438834,122,1.091,1.091,0.047,RAM_FR1
2598,[-58.48 -43.08  26.53],0.08230744263783946,20,94,250.0,982170,128,1.0,6,0.7948502598165259,0.6527082183086109,0.03292783239530125,0.013390418735728295,0.16078158058828304,122,1.091,1.091,0.047,RAM_FR1
2599,[-59.16 -65.73 -11.85],0.009154150009000852,20,90,250.0,982170,128,1.0,6,0.9251696957245856,0.933773344107621,0.06542679526830764,-0.03879613922134695,0.21550435624232336,122,1.091,1.091,0.047,RAM_FR1
2600,[-58.34 -58.11  12.22],-0.09012207340561962,20,92,250.0,982170,128,1.0,6,0.5701989380838276,0.6607039945955396,0.03181393228420905,0.0012930477448978449,0.14294379819677333,122,1.091,1.091,0.047,RAM_FR1
2601,[-62.27 -47.01  -2.13],0.4033402609266918,20,88,250.0,982170,128,1.0,6,0.47923117195971504,0.6205655792377239,-0.0115901406596688,-0.02423021406486314,0.07068875528795403,122,1.091,1.091,0.047,RAM_FR1
2602,[-57.86 -46.32  -3.32],0.4673182240775988,20,87,250.0,982170,128,1.0,6,0.7036082374654972,0.6066587257867891,-0.09846922087306643,0.12991826524343522,0.0767092663431221,122,1.091,1.091,0.047,RAM_FR1
2603,[-61.77 -53.74   0.85],0.13580597831543445,20,89,250.0,982170,128,1.0,6,0.3530025984949293,0.4604076743917819,-0.009854198710609344,0.09773326381425894,0.08510801562784924,122,1.091,1.091,0.047,RAM_FR1
2604,[-51.28 -20.04  47.33],0.2572336395209856,20,97,250.0,982170,128,1.0,6,0.4097005029679032,0.44841850081596596,-0.002756403979321532,0.028504046096700788,0.22547457022668815,122,1.091,1.091,0.047,RAM_FR1
2605,[-56.42 -35.8   33.65],0.05068082162725874,20,95,250.0,982170,128,1.0,6,0.5523649009194403,0.5352686028422663,0.21582620441286052,0.05314799433396735,0.3124773127337612,122,1.091,1.091,0.047,RAM_FR1
2606,[-56.54 -72.9   13.46],0.15889084722661306,20,99,250.0,982170,128,1.0,6,0.3705223229325954,0.7433653068645312,0.22101123642988044,0.04965804439732558,0.3307313900090937,122,1.091,1.091,0.047,RAM_FR1
2607,[-52.81 -28.2   40.13],0.12586968412534025,20,96,250.0,982170,128,1.0,6,0.4312882261909152,0.4825933581245143,0.12269149495845234,0.014562522182177743,0.15560213566048722,122,1.091,1.091,0.047,RAM_FR1
2608,[-53.31 -79.46   5.7 ],0.25701768605459124,20,98,250.0,982170,128,1.0,6,0.5297998269209385,0.7585819731111311,0.20081206114779376,0.08648871591815327,0.30174657111995234,122,1.091,1.091,0.047,RAM_FR1
2609,[-57.76 -49.84  34.21],0.13101233184932168,20,103,250.0,982170,128,1.0,6,0.6183644612341487,0.4530692085155894,0.08240460693986874,0.06176676508769455,0.2375289849544924,122,1.091,1.091,0.047,RAM_FR1
2610,[-50.54 -34.65  47.16],0.1901760123036105,20,105,250.0,982170,128,1.0,6,0.6772630711302521,0.769071673980342,0.18251913553559065,0.009287500253971298,0.29293219566242085,122,1.091,1.091,0.047,RAM_FR1
2611,[-46.92 -27.05  53.64],0.1805721620663841,20,106,250.0,982170,128,1.0,6,0.3669355106933481,0.5682780565089722,-0.023796588225198083,-0.015492547156366,0.1721988273813766,122,1.091,1.091,0.047,RAM_FR1
2612,[-57.87 -65.11  20.91],0.07201375991562588,20,100,250.0,982170,128,1.0,6,0.5450901121987496,0.6434461190868661,0.057275888983188215,0.03563899555267104,0.1908075905379851,122,1.091,1.091,0.047,RAM_FR1
2613,[-58.08 -57.04  27.6 ],-0.034459997524020736,20,102,250.0,982170,128,1.0,6,0.299959329411608,0.2330070536947812,0.04699851340927096,0.044703354831011496,0.16372984428199544,122,1.091,1.091,0.047,RAM_FR1
2614,[-54.59 -42.26  40.56],0.06993228747254615,20,104,250.0,982170,128,1.0,6,0.7171144230817634,0.4813118096839144,0.2095056962340031,0.16807775234843933,0.35367861824391184,122,1.091,1.091,0.047,RAM_FR1
2615,[-61.52 -59.12  -2.8 ],0.5031046128099539,20,101,250.0,982170,128,1.0,6,0.9328486963194472,0.9303775540095659,0.06534044972977585,0.061541919783734224,0.15312458486703107,122,1.091,1.091,0.047,RAM_FR1
2616,[-48.95 -84.9   13.58],0.023444285880010803,20,107,250.0,982170,128,1.0,6,0.4348782679635288,0.6724300158867033,0.09199253263344233,0.07370419283968216,0.2921917573801183,122,1.091,1.091,0.047,RAM_FR1
2617,[-56.41 -56.78  43.16],0.13854250426191106,20,111,250.0,982170,128,1.0,6,0.7013072160570726,0.4969725118818975,0.08507674706843284,0.12751187726576416,0.24848096562031705,122,1.091,1.091,0.047,RAM_FR1
2618,[-56.65 -72.84  -2.73],0.7146692413769281,20,121,250.0,982170,128,1.0,6,0.7827612578206145,0.7375787826769351,0.123018064169995,0.1509584503108524,0.3358850271895349,122,1.091,1.091,0.047,RAM_FR1
2619,[-56.27 -71.81  28.84],0.04890524329138049,20,109,250.0,982170,128,1.0,6,0.4169332809093553,0.5971872844711602,0.11064059833228132,0.10504627493746434,0.3783807277920964,122,1.091,1.091,0.047,RAM_FR1
2620,[-58.68 -37.21  18.78],-0.13358808826711527,20,117,250.0,982170,128,1.0,6,0.032504729212730774,0.4933916044182775,-0.1265852675559105,0.056253511977176415,0.059775668201700966,122,1.091,1.091,0.047,RAM_FR1
2621,[-55.52 -19.31  32.47],-0.1902565987769723,20,119,250.0,982170,128,1.0,6,0.4593154203016363,0.4767471049482948,-0.2378126376599832,0.02119021861072216,0.08307811871302473,122,1.091,1.091,0.047,RAM_FR1
2622,[-48.94 -41.35  55.09],0.2510578787819447,20,114,250.0,982170,128,1.0,6,0.621881353583397,0.6063531619724466,0.07177404343932861,-0.02029114739974476,0.16409708284883662,122,1.091,1.091,0.047,RAM_FR1
2623,[-53.36 -12.91  39.38],-0.06801403940593405,20,120,250.0,982170,128,1.0,6,0.24092215854388155,0.1520688451193417,-0.27371444572788706,0.07365167228293898,0.016344893081908583,122,1.091,1.091,0.047,RAM_FR1
2624,[-56.73 -63.99  36.55],0.1029360375935711,20,110,250.0,982170,128,1.0,6,0.5333488257545221,0.4502189859006256,0.05533980158173836,0.08241548277518752,0.2562930372018686,122,1.091,1.091,0.047,RAM_FR1
2625,[-57.48 -27.48  25.15],-0.10135869778022412,20,118,250.0,982170,128,1.0,6,0.4778503862571918,0.42437609686455857,-0.206706504954182,0.06371874223432282,0.14511758889604492,122,1.091,1.091,0.047,RAM_FR1
2626,[-52.11 -48.93  48.74],0.2279160897824475,20,113,250.0,982170,128,1.0,6,0.6496503174903814,0.654342247771942,0.1345781169935096,0.0075233243169236935,0.3707816430111223,122,1.091,1.091,0.047,RAM_FR1
2627,[-57.24 -43.41  10.62],-0.1386110647531844,20,116,250.0,982170,128,1.0,6,0.5304016634397789,0.5377912021597826,-0.09758631566537104,0.10899131139305156,0.031658071992863863,122,1.091,1.091,0.047,RAM_FR1
2628,[-59.3  -50.7    3.51],0.027423338806878524,20,112,250.0,982170,128,1.0,6,0.6498351752374898,0.7145104943583356,-0.050068286230776464,0.0037784644322396725,-0.01406101350609078,122,1.091,1.091,0.047,RAM_FR1
2629,[-45.76 -33.78  61.45],-0.054827136156598635,20,115,250.0,982170,128,1.0,6,0.35279460334588897,0.3857931626118416,-0.07015486963017213,-0.02468529375382628,0.13935521661831746,122,1.091,1.091,0.047,RAM_FR1
2630,[-53.05 -78.38  21.08],0.10187269374529882,20,108,250.0,982170,128,1.0,6,0.6245588861307383,0.6907313288773852,0.09015258716796908,0.09842659422952547,0.2722906028544166,122,1.091,1.091,0.047,RAM_FR1
2631,[-52.18 -47.73 -10.78],0.3778881601110688,21,19,250.0,895674,78,1.0,33,0.4656464932400207,0.7615087529521085,0.11894422872875872,0.11411742259049082,0.17164001856860428,45,0.995,0.995,0.423,RAM_FR1
2632,[-48.18 -45.28  -8.9 ],0.3336802247890908,21,18,250.0,895674,78,1.0,33,0.6155793707765089,0.5687962836427789,0.33555562383895265,0.4372600518827493,0.42982313779090253,45,0.995,0.995,0.423,RAM_FR1
2633,[-56.54 -50.94 -11.77],0.05959077228743341,21,20,250.0,895674,78,1.0,33,0.2892182561832146,0.6890922132642001,0.23560872920192025,0.16739608796169847,0.2370401328708677,45,0.995,0.995,0.423,RAM_FR1
2634,[-27.51 -32.63   2.29],0.5174380329559414,21,13,250.0,895674,78,1.0,33,0.5024138707534145,0.7226358696003684,0.5195109013649368,0.24336311326567506,0.4212698084521961,45,0.995,0.995,0.423,RAM_FR1
2635,[-38.59  10.27  -1.59],0.5485707270017051,21,4,250.0,895674,78,1.0,33,0.8535533266438482,0.9009605653158942,0.09501923140552848,0.6008290470582934,0.6747963167406877,45,0.995,0.995,0.423,RAM_FR1
2636,[-33.14 -35.19  -0.75],0.36478565181615935,21,14,250.0,895674,78,1.0,33,0.3982854498487873,0.8346851626520391,0.5162212203723274,0.5594901369829227,0.5756880058582313,45,0.995,0.995,0.423,RAM_FR1
2637,[-28.05   9.62  -1.39],0.2554760986353835,21,2,250.0,895674,78,1.0,33,0.5975406904402976,0.9466221191924822,0.5560041953046723,0.5631053144875606,0.6789728136518435,45,0.995,0.995,0.423,RAM_FR1
2638,[-40.36 -15.9    0.9 ],0.2385174006053181,21,8,250.0,895674,78,1.0,33,0.7215648712833588,0.8172926676945916,0.6903142038339166,0.6667083105129296,0.6482129541515961,45,0.995,0.995,0.423,RAM_FR1
2639,[-33.07   9.95  -1.52],0.059466791629679085,21,3,250.0,895674,78,1.0,33,0.7920858985987729,0.8827327492210841,0.19520200341841268,0.5903167098197705,0.6881496525490277,45,0.995,0.995,0.423,RAM_FR1
2640,[-29.95 -16.09  57.32],-0.052306658925447065,21,29,250.0,895674,78,1.0,33,0.1814017434983229,0.3894422056504516,0.13712692648417554,0.1849788952508946,0.21415442812443292,45,0.995,0.995,0.423,RAM_FR1
2641,[-53.77  -9.69   0.98],0.7805154523206796,21,11,250.0,895674,78,1.0,33,0.7658009532358117,0.7263751073868576,0.38550371316015547,0.6382922048323699,0.7458473324402074,45,0.995,0.995,0.423,RAM_FR1
2642,[-40.16 -40.02  -4.72],0.7126418081985824,21,16,250.0,895674,78,1.0,33,0.06679055323415647,0.1322821446359083,0.5538272383645885,0.5769286838944478,0.6371278219855067,45,0.995,0.995,0.423,RAM_FR1
2643,[-44.16 -42.48  -6.62],0.42412232557049,21,17,250.0,895674,78,1.0,33,0.450299518170986,0.2511481957711537,0.2057310782884208,0.21010210623515,0.29522376027855,45,0.995,0.995,0.423,RAM_FR1
2644,[-34.42  10.9   35.49],0.3478551151490084,21,32,250.0,895674,78,1.0,33,0.13364954980343555,0.6213013848997078,0.44267329518971454,0.3087773049852189,0.4052222250455086,45,0.995,0.995,0.423,RAM_FR1
2645,[-35.24  11.99  29.07],0.281596633629456,21,31,250.0,895674,78,1.0,33,0.5336828422197764,0.641953076942379,0.5504860004906518,0.14053842808865674,0.17142352556775434,45,0.995,0.995,0.423,RAM_FR1
2646,[-39.02 -56.9   -5.73],0.0351628306798954,21,25,250.0,895674,78,1.0,33,0.4185942435210842,0.43093725901369945,0.21078018309783236,0.22398702375976545,0.2368081361163055,45,0.995,0.995,0.423,RAM_FR1
2647,[-41.42 -60.72  -2.54],0.15670160297597782,21,26,250.0,895674,78,1.0,33,0.7429467144816244,0.8386873051128513,0.17596898095326433,0.2321874629943845,0.3289572975772353,45,0.995,0.995,0.423,RAM_FR1
2648,[-26.38 -43.58 -13.72],-0.07935537420889795,21,21,250.0,895674,78,1.0,33,0.8280035883735222,0.8627934244596909,0.5558702165313208,0.4295170325295109,0.5743170859391166,45,0.995,0.995,0.423,RAM_FR1
2649,[-42.63  10.68  -1.86],0.3176591872387511,21,5,250.0,895674,78,1.0,33,0.7147214108976264,0.5496607729761999,0.012009777846028559,0.6500678848561523,0.6671055321306881,45,0.995,0.995,0.423,RAM_FR1
2650,[-34.75  34.93  48.38],0.18569329715179086,21,37,250.0,895674,78,1.0,33,0.10475083959791133,0.30672442615302553,0.1937048021045212,0.30625701860425103,0.40460389176119627,45,0.995,0.995,0.423,RAM_FR1
2651,[ 0.37 31.81 48.47],0.0998066460152571,21,36,250.0,895674,78,1.0,33,0.3887304138686013,0.5219786683203806,-0.05742569715310573,0.2831669468531925,0.31101955471867626,45,0.995,0.995,0.423,RAM_FR1
2652,[-17.87   8.21  -0.29],0.7721647204462895,21,0,250.0,895674,78,1.0,33,0.9080575731132426,0.923057323882032,-0.3594532769806036,0.4735145062445825,0.5276862110077614,45,0.995,0.995,0.423,RAM_FR1
2653,[-59.25  -8.67   1.66],0.7577830320734688,21,12,250.0,895674,78,1.0,33,0.7515170369785275,0.06365348529386655,0.4381858369384301,0.6886509908994647,0.7297032726587425,45,0.995,0.995,0.423,RAM_FR1
2654,[-36.16 -37.57  -2.84],0.8928513969106754,21,15,250.0,895674,78,1.0,33,0.0915078719605687,0.03611362338806527,0.4580663447330915,0.6842558423614609,0.7502530205403042,45,0.995,0.995,0.423,RAM_FR1
2655,[-45.49 -14.12   0.77],0.09803278156103228,21,9,250.0,895674,78,1.0,33,-0.02736831286960116,0.802277884631037,0.8073479760586789,0.7729300330659533,0.7447809645573578,45,0.995,0.995,0.423,RAM_FR1
2656,[-47.61  12.1   -0.77],0.3283738132849873,21,6,250.0,895674,78,1.0,33,0.8239605084006537,0.7210645841220678,0.17828324819764774,0.569856869926288,0.6672442383124271,45,0.995,0.995,0.423,RAM_FR1
2657,[-44.94 -63.9   -0.48],0.06704936930482258,21,27,250.0,895674,78,1.0,33,0.6481817811593935,0.8208203090134579,0.021471139855172384,0.07773490423927411,0.14064973921036633,45,0.995,0.995,0.423,RAM_FR1
2658,[-48.54 -12.9    1.14],0.2405091570545204,21,10,250.0,895674,78,1.0,33,0.3791637371774304,0.8503076177058869,0.4413330901228997,0.6390704675402465,0.7240348523006399,45,0.995,0.995,0.423,RAM_FR1
2659,[-52.63  12.45  -0.9 ],0.3733467281240663,21,7,250.0,895674,78,1.0,33,0.6660204335881416,0.4053872939713348,0.04215150926618437,0.5848715923643649,0.634968081256313,45,0.995,0.995,0.423,RAM_FR1
2660,[-29.9  -46.77 -11.46],0.1087997255359644,21,22,250.0,895674,78,1.0,33,0.9522767449494979,0.9420145591752068,0.7197051156281422,0.6359402263858345,0.7327463239954125,45,0.995,0.995,0.423,RAM_FR1
2661,[-22.89   8.55  -0.42],-0.0703212277897973,21,1,250.0,895674,78,1.0,33,0.8998285508037446,0.9665110691828694,0.36080761853557547,0.5187392246050159,0.6494845872903632,45,0.995,0.995,0.423,RAM_FR1
2662,[-35.36 -54.44  -7.15],-0.027209736157196327,21,24,250.0,895674,78,1.0,33,0.2531373088477313,0.9167800627010074,0.4400547126929759,0.5044441013342607,0.5212600815370914,45,0.995,0.995,0.423,RAM_FR1
2663,[-48.45 -67.07   1.59],0.2406405028155716,21,28,250.0,895674,78,1.0,33,0.44082651669529105,0.6504544300717419,0.4851260476292024,0.3241806817208943,0.4778364041464305,45,0.995,0.995,0.423,RAM_FR1
2664,[-32.93 -49.91  -9.29],0.7938052276011877,21,23,250.0,895674,78,1.0,33,0.9120826536813104,0.8968754596609558,0.4021124374740045,0.3808000362938893,0.4106586296473456,45,0.995,0.995,0.423,RAM_FR1
2665,[-34.92  12.8   23.65],0.3916504886756609,21,30,250.0,895674,78,1.0,33,0.15467043953973728,0.5756635807527224,0.1595580309250062,0.2135160142919696,0.2884413179800371,45,0.995,0.995,0.423,RAM_FR1
