,Correlation,Subject,R
2411,0.5831274078678986,R1167M_RAM_CatFR1_0,[-36.24  37.93 -35.05]
2412,0.5831274078678986,R1167M_RAM_CatFR1_0,[-26.15  52.11  32.95]
2413,0.5831274078678986,R1167M_RAM_CatFR1_0,[-47.68  16.33  -0.45]
2414,0.5831274078678986,R1167M_RAM_CatFR1_0,[-46.16  -1.31  31.9 ]
2415,0.5831274078678986,R1167M_RAM_CatFR1_0,[-30.21   0.05 -25.17]
2416,0.5831274078678986,R1167M_RAM_CatFR1_0,[-48.62   9.46   8.17]
2417,0.5831274078678986,R1167M_RAM_CatFR1_0,[-56.98 -26.74 -39.76]
2418,0.5831274078678986,R1167M_RAM_CatFR1_0,[-29.47 -13.92 -18.92]
2419,0.5831274078678986,R1167M_RAM_CatFR1_0,[-59.69  -5.91 -27.58]
2420,0.5831274078678986,R1167M_RAM_CatFR1_0,[-9.28 54.12 -9.23]
2421,0.5831274078678986,R1167M_RAM_CatFR1_0,[-50.71   1.84  16.46]
2422,0.5831274078678986,R1167M_RAM_CatFR1_0,[-46.89  22.92  -8.22]
2423,0.5831274078678986,R1167M_RAM_CatFR1_0,[-34.23 -12.17 -17.39]
2424,0.5831274078678986,R1167M_RAM_CatFR1_0,[-55.96 -24.17  10.37]
2425,0.5831274078678986,R1167M_RAM_CatFR1_0,[-25.76 -15.61 -19.71]
2426,0.5831274078678986,R1167M_RAM_CatFR1_0,[-56.1  -41.86 -41.45]
2427,0.5831274078678986,R1167M_RAM_CatFR1_0,[-30.81 -32.26 -50.67]
2428,0.5831274078678986,R1167M_RAM_CatFR1_0,[-50.47  -8.97  25.12]
2429,0.5831274078678986,R1167M_RAM_CatFR1_0,[-58.43   2.75 -35.66]
2430,0.5831274078678986,R1167M_RAM_CatFR1_0,[-57.98 -30.67   3.31]
2431,0.5831274078678986,R1167M_RAM_CatFR1_0,[-39.93  29.07  18.74]
2432,0.5831274078678986,R1167M_RAM_CatFR1_0,[-58.08 -37.61  -3.97]
2433,0.5831274078678986,R1167M_RAM_CatFR1_0,[-36.54  36.75  23.87]
2434,0.5831274078678986,R1167M_RAM_CatFR1_0,[-41.72  49.33   1.95]
2435,0.5831274078678986,R1167M_RAM_CatFR1_0,[-42.34  36.82  19.33]
2436,0.5831274078678986,R1167M_RAM_CatFR1_0,[-51.79   2.21   0.82]
2437,0.5831274078678986,R1167M_RAM_CatFR1_0,[-10.41  64.67  35.02]
2438,0.5831274078678986,R1167M_RAM_CatFR1_0,[-50.93   8.94  -7.68]
2439,0.5831274078678986,R1167M_RAM_CatFR1_0,[-59.48 -22.85 -13.54]
2440,0.5831274078678986,R1167M_RAM_CatFR1_0,[-56.73   8.35 -25.62]
2441,0.5831274078678986,R1167M_RAM_CatFR1_0,[-35.11  50.28  -4.72]
2442,0.5831274078678986,R1167M_RAM_CatFR1_0,[-26.36  47.94  -7.62]
2443,0.5831274078678986,R1167M_RAM_CatFR1_0,[-24.38 -40.24 -51.74]
2444,0.5831274078678986,R1167M_RAM_CatFR1_0,[-41.22  31.94 -42.18]
2445,0.5831274078678986,R1167M_RAM_CatFR1_0,[-43.72  42.2   10.18]
2446,0.5831274078678986,R1167M_RAM_CatFR1_0,[-50.06  15.67 -16.27]
2447,0.5831274078678986,R1167M_RAM_CatFR1_0,[-44.89  30.06 -17.43]
2448,0.5831274078678986,R1167M_RAM_CatFR1_0,[-2.92 65.26 29.74]
2449,0.5831274078678986,R1167M_RAM_CatFR1_0,[-59.05 -34.91 -33.36]
2450,0.5831274078678986,R1167M_RAM_CatFR1_0,[-57.56  -8.52 -10.84]
2451,0.5831274078678986,R1167M_RAM_CatFR1_0,[-11.38 -54.29 -58.54]
2452,0.5831274078678986,R1167M_RAM_CatFR1_0,[-60.33 -29.15 -23.64]
2453,0.5831274078678986,R1167M_RAM_CatFR1_0,[-52.69 -16.43  17.83]
2454,0.5831274078678986,R1167M_RAM_CatFR1_0,[-54.01  -4.19 -42.71]
2455,0.5831274078678986,R1167M_RAM_CatFR1_0,[-47.22  29.19 -35.  ]
2456,0.5831274078678986,R1167M_RAM_CatFR1_0,[-33.93   1.74 -24.37]
2457,0.5831274078678986,R1167M_RAM_CatFR1_0,[-32.01  44.83  28.42]
2458,0.5831274078678986,R1167M_RAM_CatFR1_0,[-18.19 -47.35 -54.35]
2459,0.5831274078678986,R1167M_RAM_CatFR1_0,[-54.09 -19.09 -44.46]
2460,0.5831274078678986,R1167M_RAM_CatFR1_0,[-51.96 -47.73 -48.29]
2461,0.5831274078678986,R1167M_RAM_CatFR1_0,[-52.77 -32.47 -47.41]
2462,0.5831274078678986,R1167M_RAM_CatFR1_0,[-42.22  35.53 -26.95]
2463,0.5831274078678986,R1167M_RAM_CatFR1_0,[ 0.33 61.39 19.91]
2464,0.5831274078678986,R1167M_RAM_CatFR1_0,[-39.72 -31.96 -53.4 ]
2465,0.5831274078678986,R1167M_RAM_CatFR1_0,[-49.12  22.54 -25.67]
2466,0.5831274078678986,R1167M_RAM_CatFR1_0,[-57.94 -11.77 -37.26]
2467,0.5831274078678986,R1167M_RAM_CatFR1_0,[-48.04 -10.09 -45.91]
2468,0.5831274078678986,R1167M_RAM_CatFR1_0,[-4.21 63.88 -8.06]
2469,0.5831274078678986,R1167M_RAM_CatFR1_0,[-59.36 -14.6  -21.  ]
2470,0.4941142378369959,R1167M_RAM_FR1_0,[-4.21 63.88 -8.06]
2471,0.4941142378369959,R1167M_RAM_FR1_0,[-59.36 -14.6  -21.  ]
2472,0.4941142378369959,R1167M_RAM_FR1_0,[-24.38 -40.24 -51.74]
2473,0.4941142378369959,R1167M_RAM_FR1_0,[-36.24  37.93 -35.05]
2474,0.4941142378369959,R1167M_RAM_FR1_0,[-34.23 -12.17 -17.39]
2475,0.4941142378369959,R1167M_RAM_FR1_0,[-18.19 -47.35 -54.35]
2476,0.4941142378369959,R1167M_RAM_FR1_0,[-54.09 -19.09 -44.46]
2477,0.4941142378369959,R1167M_RAM_FR1_0,[-51.79   2.21   0.82]
2478,0.4941142378369959,R1167M_RAM_FR1_0,[-46.88 -39.39 -53.42]
2479,0.4941142378369959,R1167M_RAM_FR1_0,[-56.98 -26.74 -39.76]
2480,0.4941142378369959,R1167M_RAM_FR1_0,[-50.93   8.94  -7.68]
2481,0.4941142378369959,R1167M_RAM_FR1_0,[-56.73   8.35 -25.62]
2482,0.4941142378369959,R1167M_RAM_FR1_0,[-33.29 -24.65 -49.21]
2483,0.4941142378369959,R1167M_RAM_FR1_0,[-55.96 -24.17  10.37]
2484,0.4941142378369959,R1167M_RAM_FR1_0,[-39.93  29.07  18.74]
2485,0.4941142378369959,R1167M_RAM_FR1_0,[-36.54  36.75  23.87]
2486,0.4941142378369959,R1167M_RAM_FR1_0,[-26.15  52.11  32.95]
2487,0.4941142378369959,R1167M_RAM_FR1_0,[-2.92 65.26 29.74]
2488,0.4941142378369959,R1167M_RAM_FR1_0,[-39.72 -31.96 -53.4 ]
2489,0.4941142378369959,R1167M_RAM_FR1_0,[ 0.33 61.39 19.91]
2490,0.4941142378369959,R1167M_RAM_FR1_0,[-59.22 -20.77 -30.1 ]
2491,0.4941142378369959,R1167M_RAM_FR1_0,[-50.06  15.67 -16.27]
2492,0.4941142378369959,R1167M_RAM_FR1_0,[-42.34  36.82  19.33]
2493,0.4941142378369959,R1167M_RAM_FR1_0,[-46.94 -24.78 -50.04]
2494,0.4941142378369959,R1167M_RAM_FR1_0,[-29.47 -13.92 -18.92]
2495,0.4941142378369959,R1167M_RAM_FR1_0,[-59.69  -5.91 -27.58]
2496,0.4941142378369959,R1167M_RAM_FR1_0,[-33.93   1.74 -24.37]
2497,0.4941142378369959,R1167M_RAM_FR1_0,[-30.21   0.05 -25.17]
2498,0.4941142378369959,R1167M_RAM_FR1_0,[-26.36  47.94  -7.62]
2499,0.4941142378369959,R1167M_RAM_FR1_0,[-46.16  -1.31  31.9 ]
2500,0.4941142378369959,R1167M_RAM_FR1_0,[-59.48 -22.85 -13.54]
2501,0.4941142378369959,R1167M_RAM_FR1_0,[-41.72  49.33   1.95]
2502,0.4941142378369959,R1167M_RAM_FR1_0,[-52.69 -16.43  17.83]
2503,0.4941142378369959,R1167M_RAM_FR1_0,[-41.22  31.94 -42.18]
2504,0.4941142378369959,R1167M_RAM_FR1_0,[-11.38 -54.29 -58.54]
2505,0.4941142378369959,R1167M_RAM_FR1_0,[-57.56  -8.52 -10.84]
2506,0.4941142378369959,R1167M_RAM_FR1_0,[-44.89  30.06 -17.43]
2507,0.4941142378369959,R1167M_RAM_FR1_0,[-57.94 -11.77 -37.26]
2508,0.4941142378369959,R1167M_RAM_FR1_0,[-9.28 54.12 -9.23]
2509,0.4941142378369959,R1167M_RAM_FR1_0,[-47.22  29.19 -35.  ]
2510,0.4941142378369959,R1167M_RAM_FR1_0,[-32.01  44.83  28.42]
2511,0.4941142378369959,R1167M_RAM_FR1_0,[-56.1  -41.86 -41.45]
2512,0.4941142378369959,R1167M_RAM_FR1_0,[-60.33 -29.15 -23.64]
2513,0.4941142378369959,R1167M_RAM_FR1_0,[-50.47  -8.97  25.12]
2514,0.4941142378369959,R1167M_RAM_FR1_0,[-42.22  35.53 -26.95]
2515,0.4941142378369959,R1167M_RAM_FR1_0,[-25.76 -15.61 -19.71]
2516,0.4941142378369959,R1167M_RAM_FR1_0,[-58.08 -37.61  -3.97]
2517,0.4941142378369959,R1167M_RAM_FR1_0,[-58.43   2.75 -35.66]
2518,0.4941142378369959,R1167M_RAM_FR1_0,[-40.51 -18.   -48.55]
2519,0.4941142378369959,R1167M_RAM_FR1_0,[-10.41  64.67  35.02]
2520,0.4941142378369959,R1167M_RAM_FR1_0,[-49.12  22.54 -25.67]
2521,0.4941142378369959,R1167M_RAM_FR1_0,[-30.81 -32.26 -50.67]
2522,0.4941142378369959,R1167M_RAM_FR1_0,[-59.05 -34.91 -33.36]
2523,0.4941142378369959,R1167M_RAM_FR1_0,[-57.98 -30.67   3.31]
2524,0.4941142378369959,R1167M_RAM_FR1_0,[-31.8   27.94 -45.38]
2525,0.4941142378369959,R1167M_RAM_FR1_0,[-54.01  -4.19 -42.71]
2526,0.4941142378369959,R1167M_RAM_FR1_0,[-15.86  47.07  -9.1 ]
2527,0.4941142378369959,R1167M_RAM_FR1_0,[-57.71 -17.11  -4.3 ]
2528,0.4941142378369959,R1167M_RAM_FR1_0,[-52.77 -32.47 -47.41]
2529,0.4941142378369959,R1167M_RAM_FR1_0,[-57.94  -0.51 -19.27]
2530,0.4941142378369959,R1167M_RAM_FR1_0,[-35.11  50.28  -4.72]
2531,0.4941142378369959,R1167M_RAM_FR1_0,[-48.04 -10.09 -45.91]
2532,0.4941142378369959,R1167M_RAM_FR1_0,[-51.96 -47.73 -48.29]
2533,0.4941142378369959,R1167M_RAM_FR1_0,[-43.72  42.2   10.18]
2534,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 18.33   0.58 -30.38]
2535,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 4.61 19.95 39.66]
2536,0.3784882236866829,R1169P_RAM_CatFR1_0,[-0.82 32.34 31.56]
2537,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 17.05 -12.29 -27.78]
2538,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 26.7  -14.34 -26.82]
2539,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 31.39 -15.7  -26.96]
2540,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 6.03 28.92 27.49]
2541,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 3.7  20.11 45.02]
2542,0.3784882236866829,R1169P_RAM_CatFR1_0,[11.28 31.53 36.18]
2543,0.3784882236866829,R1169P_RAM_CatFR1_0,[25.1  17.12 49.35]
2544,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 15.39  23.2  -13.67]
2545,0.3784882236866829,R1169P_RAM_CatFR1_0,[16.17 24.87 -6.3 ]
2546,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 13.1   24.06 -10.56]
2547,0.3784882236866829,R1169P_RAM_CatFR1_0,[12.95 33.25 40.89]
2548,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 7.88 30.59 31.12]
2549,0.3784882236866829,R1169P_RAM_CatFR1_0,[-0.9  34.81 35.88]
2550,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 21.58   2.4  -28.53]
2551,0.3784882236866829,R1169P_RAM_CatFR1_0,[18.73 25.58 -2.13]
2552,0.3784882236866829,R1169P_RAM_CatFR1_0,[  9.89  22.05 -16.03]
2553,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 3.45 19.38 33.93]
2554,0.3784882236866829,R1169P_RAM_CatFR1_0,[22.03 16.31 45.45]
2555,0.3784882236866829,R1169P_RAM_CatFR1_0,[-28.83  26.27  17.35]
2556,0.3784882236866829,R1169P_RAM_CatFR1_0,[-1.78 30.71 25.89]
2557,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 26.36   5.56 -27.6 ]
2558,0.3784882236866829,R1169P_RAM_CatFR1_0,[21.51 23.98 -0.26]
2559,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 4.   20.44 49.48]
2560,0.3784882236866829,R1169P_RAM_CatFR1_0,[-32.52  26.99  22.13]
2561,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 10.92  22.25 -15.82]
2562,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 20.19  24.29 -10.24]
2563,0.3784882236866829,R1169P_RAM_CatFR1_0,[ 21.47 -12.04 -28.04]
2564,0.3784882236866829,R1169P_RAM_CatFR1_0,[18.44 15.4  41.45]
2565,0.3784882236866829,R1169P_RAM_CatFR1_0,[27.66 17.83 53.16]
2566,0.3784882236866829,R1169P_RAM_CatFR1_0,[18.06 25.31 -4.69]
2567,0.3784882236866829,R1169P_RAM_CatFR1_0,[-0.69 35.68 40.31]
2568,0.3784882236866829,R1169P_RAM_CatFR1_0,[24.43 23.58  2.57]
2569,0.7799911092409304,R1169P_RAM_FR1_0,[ 6.03 28.92 27.49]
2570,0.7799911092409304,R1169P_RAM_FR1_0,[18.06 25.31 -4.69]
2571,0.7799911092409304,R1169P_RAM_FR1_0,[ 21.58   2.4  -28.53]
2572,0.7799911092409304,R1169P_RAM_FR1_0,[-0.69 35.68 40.31]
2573,0.7799911092409304,R1169P_RAM_FR1_0,[ 10.92  22.25 -15.82]
2574,0.7799911092409304,R1169P_RAM_FR1_0,[ 31.39 -15.7  -26.96]
2575,0.7799911092409304,R1169P_RAM_FR1_0,[ 26.7  -14.34 -26.82]
2576,0.7799911092409304,R1169P_RAM_FR1_0,[ 4.   20.44 49.48]
2577,0.7799911092409304,R1169P_RAM_FR1_0,[11.28 31.53 36.18]
2578,0.7799911092409304,R1169P_RAM_FR1_0,[27.66 17.83 53.16]
2579,0.7799911092409304,R1169P_RAM_FR1_0,[ 3.7  20.11 45.02]
2580,0.7799911092409304,R1169P_RAM_FR1_0,[ 18.33   0.58 -30.38]
2581,0.7799911092409304,R1169P_RAM_FR1_0,[25.1  17.12 49.35]
2582,0.7799911092409304,R1169P_RAM_FR1_0,[  9.89  22.05 -16.03]
2583,0.7799911092409304,R1169P_RAM_FR1_0,[-32.52  26.99  22.13]
2584,0.7799911092409304,R1169P_RAM_FR1_0,[12.95 33.25 40.89]
2585,0.7799911092409304,R1169P_RAM_FR1_0,[-28.83  26.27  17.35]
2586,0.7799911092409304,R1169P_RAM_FR1_0,[-0.82 32.34 31.56]
2587,0.7799911092409304,R1169P_RAM_FR1_0,[ 21.47 -12.04 -28.04]
2588,0.7799911092409304,R1169P_RAM_FR1_0,[22.03 16.31 45.45]
2589,0.7799911092409304,R1169P_RAM_FR1_0,[16.17 24.87 -6.3 ]
2590,0.7799911092409304,R1169P_RAM_FR1_0,[-1.78 30.71 25.89]
2591,0.7799911092409304,R1169P_RAM_FR1_0,[18.44 15.4  41.45]
2592,0.7799911092409304,R1169P_RAM_FR1_0,[24.43 23.58  2.57]
2593,0.7799911092409304,R1169P_RAM_FR1_0,[ 20.19  24.29 -10.24]
2594,0.7799911092409304,R1169P_RAM_FR1_0,[ 7.88 30.59 31.12]
2595,0.7799911092409304,R1169P_RAM_FR1_0,[-0.9  34.81 35.88]
2596,0.7799911092409304,R1169P_RAM_FR1_0,[21.51 23.98 -0.26]
2597,0.7799911092409304,R1169P_RAM_FR1_0,[ 13.1   24.06 -10.56]
2598,0.7799911092409304,R1169P_RAM_FR1_0,[ 15.39  23.2  -13.67]
2599,0.7799911092409304,R1169P_RAM_FR1_0,[ 3.45 19.38 33.93]
2600,0.7799911092409304,R1169P_RAM_FR1_0,[ 4.61 19.95 39.66]
2601,0.7799911092409304,R1169P_RAM_FR1_0,[18.73 25.58 -2.13]
2602,0.7799911092409304,R1169P_RAM_FR1_0,[ 17.05 -12.29 -27.78]
2603,0.7373228341068202,R1170J_RAM_FR1_1,[-60.43 -41.47 -31.23]
2604,0.7373228341068202,R1170J_RAM_FR1_1,[-63.53 -43.21 -31.74]
2605,0.7373228341068202,R1170J_RAM_FR1_1,[-33.31  10.86 -36.85]
2606,0.7373228341068202,R1170J_RAM_FR1_1,[-62.43 -30.91 -14.62]
2607,0.7373228341068202,R1170J_RAM_FR1_1,[-43.65 -34.04 -32.78]
2608,0.7373228341068202,R1170J_RAM_FR1_1,[-30.14  28.51 -35.37]
2609,0.7373228341068202,R1170J_RAM_FR1_1,[-49.55   0.05 -48.57]
2610,0.7373228341068202,R1170J_RAM_FR1_1,[-43.21 -26.2  -37.84]
2611,0.7373228341068202,R1170J_RAM_FR1_1,[-25.59  -2.81 -53.14]
2612,0.7373228341068202,R1170J_RAM_FR1_1,[-13.19  33.35  13.82]
2613,0.7373228341068202,R1170J_RAM_FR1_1,[-58.34   8.23 -44.94]
2614,0.7373228341068202,R1170J_RAM_FR1_1,[-50.24 -14.74 -30.79]
2615,0.7373228341068202,R1170J_RAM_FR1_1,[-53.48   0.33 -48.48]
2616,0.7373228341068202,R1170J_RAM_FR1_1,[-26.97  28.95 -24.19]
2617,0.7373228341068202,R1170J_RAM_FR1_1,[-39.95 -43.02 -12.08]
2618,0.7373228341068202,R1170J_RAM_FR1_1,[-41.53 -17.04 -32.71]
2619,0.7373228341068202,R1170J_RAM_FR1_1,[-49.11  19.31 -39.25]
2620,0.7373228341068202,R1170J_RAM_FR1_1,[-51.92 -23.9  -35.92]
2621,0.7373228341068202,R1170J_RAM_FR1_1,[-53.83 -38.48 -32.83]
2622,0.7373228341068202,R1170J_RAM_FR1_1,[-42.85 -40.32 -18.65]
2623,0.7373228341068202,R1170J_RAM_FR1_1,[-27.64 -29.43  -9.35]
2624,0.7373228341068202,R1170J_RAM_FR1_1,[-59.16 -21.43 -35.2 ]
2625,0.7373228341068202,R1170J_RAM_FR1_1,[-14.24  32.95  11.48]
2626,0.7373228341068202,R1170J_RAM_FR1_1,[-12.13  33.25  18.27]
2627,0.7373228341068202,R1170J_RAM_FR1_1,[-47.72 -35.72 -33.26]
2628,0.7373228341068202,R1170J_RAM_FR1_1,[-32.67   4.65 -32.52]
2629,0.7373228341068202,R1170J_RAM_FR1_1,[-16.35  32.15   6.78]
2630,0.7373228341068202,R1170J_RAM_FR1_1,[-48.97 -23.84 -37.15]
2631,0.7373228341068202,R1170J_RAM_FR1_1,[-55.12 -31.88 -17.39]
2632,0.7373228341068202,R1170J_RAM_FR1_1,[-62.88 -37.49 -15.33]
2633,0.7373228341068202,R1170J_RAM_FR1_1,[-31.04  -1.37 -29.38]
2634,0.7373228341068202,R1170J_RAM_FR1_1,[-63.82   0.78 -47.09]
2635,0.7373228341068202,R1170J_RAM_FR1_1,[-48.68 -39.19 -17.08]
2636,0.7373228341068202,R1170J_RAM_FR1_1,[-28.21 -22.   -14.55]
2637,0.7373228341068202,R1170J_RAM_FR1_1,[-29.78 -14.26 -20.87]
2638,0.7373228341068202,R1170J_RAM_FR1_1,[-41.55 -31.98 -33.41]
2639,0.7373228341068202,R1170J_RAM_FR1_1,[-31.17  -4.07 -26.48]
2640,0.7373228341068202,R1170J_RAM_FR1_1,[-19.61  30.75  -4.03]
2641,0.7373228341068202,R1170J_RAM_FR1_1,[-28.02  28.54 -26.77]
2642,0.7373228341068202,R1170J_RAM_FR1_1,[-31.89   0.91 -29.94]
2643,0.7373228341068202,R1170J_RAM_FR1_1,[-59.34 -51.46 -14.51]
2644,0.7373228341068202,R1170J_RAM_FR1_1,[-54.87  20.91 -35.09]
2645,0.7373228341068202,R1170J_RAM_FR1_1,[-29.08  28.65 -31.65]
2646,0.7373228341068202,R1170J_RAM_FR1_1,[-50.14 -47.21 -13.29]
2647,0.7373228341068202,R1170J_RAM_FR1_1,[-58.07 -31.94 -16.16]
2648,0.7373228341068202,R1170J_RAM_FR1_1,[-43.04 -44.77 -12.59]
2649,0.7373228341068202,R1170J_RAM_FR1_1,[-53.23 -48.96 -13.8 ]
2650,0.7373228341068202,R1170J_RAM_FR1_1,[-66.75 -36.5  -13.8 ]
2651,0.7373228341068202,R1170J_RAM_FR1_1,[-56.92 -40.48 -32.17]
2652,0.7373228341068202,R1170J_RAM_FR1_1,[-51.03   6.49 -44.23]
2653,0.7373228341068202,R1170J_RAM_FR1_1,[-60.86   0.58 -47.17]
2654,0.7373228341068202,R1170J_RAM_FR1_1,[-53.91   7.93 -45.02]
2655,0.7373228341068202,R1170J_RAM_FR1_1,[-35.35  -1.4  -51.49]
2656,0.7373228341068202,R1170J_RAM_FR1_1,[-21.65  30.92  -8.89]
2657,0.7373228341068202,R1170J_RAM_FR1_1,[-28.93 -16.78 -19.16]
2658,0.7373228341068202,R1170J_RAM_FR1_1,[-56.25 -49.72 -14.01]
2659,0.7373228341068202,R1170J_RAM_FR1_1,[-32.47  -2.58 -51.83]
2660,0.7373228341068202,R1170J_RAM_FR1_1,[-44.82 -40.19 -18.6 ]
2661,0.7373228341068202,R1170J_RAM_FR1_1,[-52.17 -31.58 -19.76]
2662,0.7373228341068202,R1170J_RAM_FR1_1,[-42.73  -1.15 -50.16]
2663,0.7373228341068202,R1170J_RAM_FR1_1,[-38.68  14.73 -47.98]
2664,0.7373228341068202,R1170J_RAM_FR1_1,[-46.23  18.39 -40.75]
2665,0.7373228341068202,R1170J_RAM_FR1_1,[-49.29 -32.51 -21.26]
2666,0.7373228341068202,R1170J_RAM_FR1_1,[-22.81  29.31 -13.04]
2667,0.7373228341068202,R1170J_RAM_FR1_1,[-39.78  -1.35 -50.23]
2668,0.7373228341068202,R1170J_RAM_FR1_1,[-23.87  29.17 -16.76]
2669,0.7373228341068202,R1170J_RAM_FR1_1,[-30.39  -7.82 -23.9 ]
2670,0.7373228341068202,R1170J_RAM_FR1_1,[-65.38 -30.96 -13.41]
2671,0.7373228341068202,R1170J_RAM_FR1_1,[-47.12 -46.44 -13.07]
2672,0.7373228341068202,R1170J_RAM_FR1_1,[-57.06 -13.28 -30.35]
2673,0.7373228341068202,R1170J_RAM_FR1_1,[-65.92 -19.01 -34.47]
2674,0.7373228341068202,R1170J_RAM_FR1_1,[-40.58  15.59 -46.5 ]
2675,0.7373228341068202,R1170J_RAM_FR1_1,[-55.79 -22.64 -35.55]
2676,0.7373228341068202,R1170J_RAM_FR1_1,[-62.05 -20.26 -34.84]
2677,0.7373228341068202,R1170J_RAM_FR1_1,[-45.35 -32.53 -22.5 ]
2678,0.7373228341068202,R1170J_RAM_FR1_1,[-31.2   28.37 -39.09]
2679,0.7373228341068202,R1170J_RAM_FR1_1,[-56.43   0.27 -47.27]
2680,0.7373228341068202,R1170J_RAM_FR1_1,[-43.49 -16.9  -32.67]
2681,0.7373228341068202,R1170J_RAM_FR1_1,[-32.46   8.33 -35.13]
2682,0.7373228341068202,R1170J_RAM_FR1_1,[-61.42 -12.01 -29.97]
2683,0.7373228341068202,R1170J_RAM_FR1_1,[-44.14   5.77 -43.23]
2684,0.7373228341068202,R1170J_RAM_FR1_1,[-64.37 -11.8  -29.91]
2685,0.7373228341068202,R1170J_RAM_FR1_1,[-50.74 -36.74 -32.33]
2686,0.7373228341068202,R1170J_RAM_FR1_1,[-24.93  29.03 -20.49]
2687,0.7373228341068202,R1170J_RAM_FR1_1,[-47.36 -15.91 -31.15]
2688,0.7373228341068202,R1170J_RAM_FR1_1,[-54.18 -14.46 -30.71]
2689,0.7373228341068202,R1170J_RAM_FR1_1,[-61.29   8.44 -44.86]
2690,0.7373228341068202,R1170J_RAM_FR1_1,[-46.09 -25.01 -37.5 ]
2691,0.7373228341068202,R1170J_RAM_FR1_1,[-34.16  13.38 -38.56]
2692,0.7373228341068202,R1170J_RAM_FR1_1,[-52.62 -38.93 -16.99]
2693,0.7373228341068202,R1170J_RAM_FR1_1,[-29.55 -10.34 -22.18]
2694,0.7373228341068202,R1170J_RAM_FR1_1,[-28.54  -2.6  -53.07]
2695,0.7373228341068202,R1170J_RAM_FR1_1,[-40.2    5.49 -43.32]
2696,0.7373228341068202,R1170J_RAM_FR1_1,[-43.35  17.72 -43.41]
2697,0.7373228341068202,R1170J_RAM_FR1_1,[-48.08   6.29 -44.3 ]
2698,0.7373228341068202,R1170J_RAM_FR1_1,[-38.23   5.36 -43.36]
2699,0.7373228341068202,R1170J_RAM_FR1_1,[-33.93  17.54 -41.02]
2700,0.7373228341068202,R1170J_RAM_FR1_1,[-27.43 -25.76 -11.97]
2701,0.7373228341068202,R1170J_RAM_FR1_1,[-42.4  -32.48 -23.72]
2702,0.7373228341068202,R1170J_RAM_FR1_1,[-46.67  -1.13 -48.92]
2703,0.7373228341068202,R1170J_RAM_FR1_1,[-51.99  19.99 -36.59]
2704,0.7373228341068202,R1170J_RAM_FR1_1,[-17.41  32.01   3.38]
2705,0.7373228341068202,R1170J_RAM_FR1_1,[-37.42 -42.22 -11.86]
2706,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 25.42  -7.17 -43.99]
2707,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 28.38  -7.04 -43.86]
2708,0.8746795769501887,R1171M_RAM_CatFR1_0,[-56.93   2.18 -46.14]
2709,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 26.43  59.82 -12.14]
2710,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 15.26  33.99 -29.6 ]
2711,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 10.62  30.39 -33.99]
2712,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 26.71  37.19 -20.83]
2713,0.8746795769501887,R1171M_RAM_CatFR1_0,[-49.55   2.51 -45.83]
2714,0.8746795769501887,R1171M_RAM_CatFR1_0,[-35.14 -11.36 -44.36]
2715,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 24.02   1.94 -43.61]
2716,0.8746795769501887,R1171M_RAM_CatFR1_0,[-46.03 -10.88 -44.6 ]
2717,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 22.77  39.7  -24.62]
2718,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 14.58  16.37 -14.18]
2719,0.8746795769501887,R1171M_RAM_CatFR1_0,[  4.49  24.68 -35.52]
2720,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 11.44  51.25 -26.54]
2721,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 23.9   35.37 -23.04]
2722,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 35.72  -5.71 -43.32]
2723,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 25.58  41.51 -22.4 ]
2724,0.8746795769501887,R1171M_RAM_CatFR1_0,[  5.97  12.04 -33.32]
2725,0.8746795769501887,R1171M_RAM_CatFR1_0,[-48.98 -11.01 -44.73]
2726,0.8746795769501887,R1171M_RAM_CatFR1_0,[ 35.33   3.74 -44.53]
