,across,within,Subject,R,Sample rate,Samples,Thresholded Electrodes,Sessions,Number thresholded,Total Time (hrs),Average Session Length (hrs),Total Electrodes,Proportion Thresholded
205,-0.05236586924060035,0.4992418112021049,19,[-53.54 -33.98  -1.79],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
206,0.6867285801367435,0.4812541050025445,7,[-62.63 -50.04  10.42],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
207,0.6089536829773323,0.6703024351318657,57,[ 8.08 62.49 31.59],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
208,0.7361345981299836,0.4912802030452947,4,[-21.21  10.25 -45.89],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
209,0.9432509005048614,0.4241489134746959,62,[ 48.48  -7.77 -11.18],400.0,20458800,54,6.0,33,14.208,2.368,87,0.379
210,0.4587197321973985,0.14231069452665546,14,[ -1.01 -11.69  50.53],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
211,0.08100011639607672,0.4136995265953629,29,[ 71.72 -32.79  16.77],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
212,0.4031018298795098,-0.10289680967543499,34,[-26.26  16.37 -44.35],1024.0,4300800,45,2.0,11,1.167,0.584,56,0.196
213,0.6429283015034541,0.5502883403904826,11,[ 63.64 -19.15  12.05],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
214,0.5259255918302217,0.33495221780289425,16,[26.26 59.77 23.83],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
215,0.6079459291634856,0.38076327078492944,12,[-43.43   2.01 -22.53],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
216,0.08848714733418164,0.1322629214229366,52,[ 70.71 -30.89  20.13],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
217,0.2745190872569441,0.0652224728165268,49,[-63.64 -15.29 -28.3 ],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
218,0.5364078990123251,0.08201917104667954,18,[-35.35  18.33 -41.85],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
219,0.3102697046794691,-0.529941499057663,45,[ 50.51 -53.54 -26.93],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
220,0.42547208741580456,-0.13373052957422918,17,[-37.37  53.33   7.17],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
221,0.5709326250546615,0.3375663430566879,13,[30.3  -6.39 47.55],256.0,2512896,44,4.0,79,2.727,0.682,123,0.642
222,0.6356401246184471,0.2947373299659174,47,[-18.18  24.71  66.6 ],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
223,0.3872976243886068,0.6187403273499309,54,[-62.63 -23.01 -16.82],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
224,0.2173770641708933,0.17929151093633744,52,[ 66.67 -64.92  -2.34],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
225,0.6689820101961556,0.4527729642975211,11,[26.26 17.81 -6.12],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
226,0.4921824663169453,0.3698573224111424,32,[ 65.66 -34.85  -5.59],256.0,1382400,23,2.0,7,1.5,0.75,30,0.233
227,0.8125177659317526,0.22121179827938148,25,[-68.69 -10.55   4.88],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
228,0.6284804354963972,0.42047209747160896,6,[ 26.26 -42.37  66.32],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
229,0.4699554549108509,-0.07932686930967854,55,[ 50.51   1.86 -42.8 ],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
230,0.353548902009319,-0.4241933214174004,10,[-63.64 -26.41  -9.87],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
231,0.63867378241728,0.4908003741759596,15,[58.59  6.54 36.26],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
232,0.226778498112948,-0.5073289972375996,45,[ 42.42 -58.74 -26.04],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
233,0.613371808562824,0.6393053546656475,59,[ 62.63 -20.7   44.61],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
234,0.08244308410157147,0.22561383308086866,29,[ 49.49 -90.25  31.15],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
235,0.5079102992484984,0.16968940567126925,14,[-1.01 39.48 16.23],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
236,0.15299867319039998,0.3880004631383675,60,[ 25.25  14.37 -45.65],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
237,0.6570950734521109,0.05456093212696062,51,[26.26  7.   70.02],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
238,0.3607268170497934,0.08188903256925653,20,[ 66.67 -19.2   -9.45],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
239,0.7921012716838862,0.2316687203190146,25,[-54.55 -21.32  57.64],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
240,0.4317189354963501,0.4637540804157629,6,[ 60.61 -43.6    5.32],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
241,0.3977087740621617,0.2931762927171164,63,[ 55.56 -80.62  24.04],400.0,3776377,53,4.0,9,2.622,0.656,62,0.145
242,0.33079176318325226,0.26311732079629346,52,[ 58.59 -17.6  -22.47],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
243,0.5679546424670823,0.3389570591349836,47,[-67.68 -19.67   1.14],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
244,0.6215635364484806,0.3847687164070003,40,[-64.65 -42.01  36.96],400.0,11744000,41,3.0,21,8.156,2.719,62,0.339
245,0.6885395650988572,0.039138825262375436,14,[-24.24  45.76  14.39],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
246,0.4565728998088033,0.5995189036821803,29,[64.65 16.11  8.47],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
247,0.6912600039254768,0.41294240432762197,8,[-44.44  45.4   21.99],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
248,0.7630665699783984,0.20142245844339546,49,[-67.68 -23.78 -22.83],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
249,0.4027729336517729,0.2296436317663745,43,[  3.03 -52.97   7.  ],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
250,0.6713515575811304,0.5471314940874129,59,[64.65 -4.38 26.98],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
251,0.8773145611674459,0.04106906263847376,45,[ 45.45 -17.71 -20.09],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
252,0.3881826454330545,0.2886534805897584,9,[51.52 49.94 -9.03],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
253,0.5815663915250422,0.5698030519105197,43,[ 50.51  12.   -38.64],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
254,0.6900962644977978,0.5792596337259851,40,[-73.74 -43.09  -6.07],400.0,11744000,41,3.0,21,8.156,2.719,62,0.339
255,0.3532897986401646,0.4978394262877637,8,[-37.37  44.63  -5.76],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
256,0.6250641445583882,0.4727061852865634,11,[ 16.16   4.17 -24.79],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
257,0.5705740286731652,0.3145328691804149,32,[-20.2  -20.75 -21.46],256.0,1382400,23,2.0,7,1.5,0.75,30,0.233
258,0.5023102440633882,0.1958232010278731,5,[ 62.63 -12.72   6.95],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
259,0.4278391651673845,0.37219155254606345,43,[-25.25   1.86 -42.8 ],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
260,0.677866606250263,0.43351693046858336,24,[-66.67 -40.1   -3.51],256.0,728831,36,2.0,4,0.791,0.396,40,0.1
261,0.6439511163112261,0.07605492578727148,33,[67.68 -6.8  12.7 ],1024.0,4915200,35,2.0,29,1.333,0.666,64,0.453
262,0.6218048119299237,0.004995227221479098,25,[-67.68 -27.03  25.78],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
263,0.4832334047343052,0.4370863286105651,9,[ 4.04 25.68 67.74],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
264,0.7787016053970267,0.7660698039045281,28,[ 13.13   2.01 -22.53],256.0,1612800,24,3.0,6,1.75,0.583,30,0.2
265,0.3745375845917873,0.2591510121299473,58,[  6.06 -62.7   -6.01],1000.0,15728000,64,5.0,36,4.369,0.874,100,0.36
266,0.3948317037314133,0.3108745555002151,6,[ 42.42  -3.76 -32.4 ],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
267,0.8226776878937938,0.6772546106842396,43,[-63.64 -22.8  -21.58],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
268,0.5882603945697203,0.07386895609855604,42,[-27.27  17.76 -28.77],400.0,1032800,53,1.0,3,0.717,0.717,56,0.054
269,0.0608702912369867,-0.04218641248678271,19,[-29.29 -36.96 -28.36],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
270,0.6362897990034684,0.08087742463660383,51,[-60.61 -30.83 -26.81],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
271,0.9808855620157836,0.6385270164677317,15,[ 31.31 -43.61  48.85],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
272,0.7223350411997743,0.6066086851772334,6,[ 50.51 -22.5   39.08],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
273,0.7411938384642311,0.8438101321829502,34,[-24.24 -18.84 -17.78],1024.0,4300800,45,2.0,11,1.167,0.584,56,0.196
274,0.5667011307378204,0.5879573325787798,9,[24.24 10.29 65.84],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
275,0.5519467146355027,-0.2495125897088341,17,[-19.19  21.41  49.01],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
276,0.0546014316794229,0.3899264571587341,66,[-66.67 -30.94 -24.43],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
277,0.1844330208472591,0.5364363428480821,54,[ 43.43 -23.89 -20.45],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
278,0.2834171213471788,0.2294612254007136,6,[ 46.46 -11.99 -32.87],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
279,0.4041324783665531,0.2802408977693972,44,[ 39.39 -60.85 -24.97],400.0,9968000,6,7.0,88,6.922,0.989,94,0.936
280,0.7567833010682129,0.015196680765716218,25,[-65.66 -49.99  31.1 ],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
281,0.6507540249300028,0.3630243678784339,29,[ 71.72 -48.86  28.98],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
282,0.3525699450864224,0.143898680686063,43,[ 10.1  -51.48  -2.72],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
283,0.4969527127313221,0.3004491642383869,17,[-45.45  21.31  29.42],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
284,0.4673384598921483,0.5840523348845489,16,[  2.02 -50.25  36.53],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
285,0.7812149566610925,0.5316829366592054,29,[ 67.68 -37.48  50.26],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
286,0.5934700899757686,0.5437486278667305,6,[ 43.43 -70.99  -5.3 ],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
287,0.3663739037807276,0.2397208273556077,63,[ 43.43  10.5  -51.84],400.0,3776377,53,4.0,9,2.622,0.656,62,0.145
288,0.4792645138704283,-0.02728259601122484,7,[-53.54 -13.33 -25.8 ],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
289,0.6296903628222952,0.458249685768948,25,[-43.43  30.94  44.08],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
290,0.4782437081063478,0.043593405774679225,51,[-22.22  72.33  -1.78],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
291,0.5046640657657929,0.3631439033537327,6,[ 36.36 -37.27 -21.22],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
292,0.6512201227650767,0.4226399600928039,60,[ 19.19  -1.65 -33.47],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
293,0.6114896747314252,0.5149214865186389,8,[-10.1   41.44  62.04],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
294,0.7211652504425524,0.6171405372267721,6,[ 49.49 -65.28   5.26],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
295,0.5369353125755549,0.05684113298088143,56,[ 75.76 -37.53 -15.28],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
296,0.722744915030991,0.12375318743651445,51,[-21.21  62.29  35.94],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
297,0.7453601923047923,0.5587895498580516,12,[-13.13   4.22 -25.98],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
298,0.5407101151908679,0.2734746520301804,18,[-63.64   3.5   13.24],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
299,0.6021865489366096,0.6769153558081937,6,[ 36.36 -20.34  58.78],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
300,0.5518145697268441,0.3658645665685353,14,[-50.51 -58.38  33.92],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
301,0.0833464895795026,-0.046424833616759136,31,[-50.51 -32.12 -44.77],1024.0,14192640,10,7.0,42,3.85,0.55,52,0.808
302,0.8009931434815841,0.0938137800538148,45,[ 52.53 -77.84 -14.03],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
303,0.07014774762729051,0.392911256315114,60,[ 46.46 -18.89 -16.59],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
304,0.8937074812247875,0.7635135827767926,6,[ 32.32 -25.74  63.94],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
305,0.5087558074891579,0.4217657686882321,47,[ 0.   35.   45.38],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
306,0.12477147700060197,0.5923042476890771,57,[-69.7  -10.19 -26.81],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
307,0.13823223005002752,-0.06042385025336008,5,[ 38.38 -22.6  -26.34],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
308,0.5071765823484518,0.31593693658673466,11,[48.48 -5.15 -0.27],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
309,0.4814422745284891,0.2955829998967504,7,[-63.64 -46.23  -5.06],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
310,0.5689179645355159,0.3568486874934959,14,[-53.54 -36.04  41.63],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
311,0.535695429593364,0.5904489184155433,8,[-24.24  24.04  58.95],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
312,0.8547995150222307,0.3776826747116448,8,[-51.52 -21.68  43.47],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
313,0.5970522927099365,0.3298715291009407,47,[-67.68  -8.91  -8.86],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
314,0.5170817905882159,0.02617287668135497,42,[-28.28  11.95 -37.45],400.0,1032800,53,1.0,3,0.717,0.717,56,0.054
315,0.6254909341726341,0.2571073851033438,5,[ 50.51 -12.15  38.54],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
316,0.6284958695905161,0.2318991525564452,53,[59.6   7.52 15.63],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
317,0.34132683558143845,0.5510510857933176,63,[  2.02 -59.3    9.93],400.0,3776377,53,4.0,9,2.622,0.656,62,0.145
318,0.5714473320531651,0.07735863808601164,25,[-25.25  24.56 -42.68],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
319,0.6617463997029406,0.2908878130334606,7,[-57.58  -4.99  -3.86],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
320,0.5279320038733707,0.3595623569995951,6,[ 20.2  -24.97  69.42],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
321,0.4097598763412681,0.40922485840689216,16,[ 1.01 43.6  16.45],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
322,0.426457881309765,0.410478057058452,7,[-17.17 -13.28 -26.99],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
323,0.8091876418876686,0.5078705369575872,37,[-21.21  32.38  57.21],256.0,2611201,45,5.0,39,2.833,0.567,84,0.464
324,0.6312041344964983,-0.08681762845913171,10,[-44.44   7.62 -32.93],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
325,0.4630041495979354,0.34719938646345005,6,[ 57.58 -21.     7.6 ],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
326,0.4637472964762614,0.5503857385944535,60,[-38.38 -12.61 -18.61],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
327,0.4809074162691749,0.007028609719519252,56,[ 60.61 -50.4  -27.94],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
328,0.2771825574801613,0.04587507383604853,52,[ 69.7  -54.41  -6.72],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
329,0.024242161876997216,-0.013931363956466472,49,[55.56 34.9   4.02],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
330,0.016238003356534164,0.46092806977254397,66,[58.59 37.12  0.95],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
331,0.21648610428901247,-0.03661835162959471,61,[-51.52 -13.49 -22.23],400.0,2310795,5,2.0,80,1.605,0.802,85,0.941
332,0.5600357130384623,0.3360474461743992,6,[48.48 -3.55  9.61],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
333,0.17742335631571846,-0.09163939661675373,17,[-22.22  42.01 -16.64],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
334,0.1101078650343368,0.5152961917171922,54,[ 53.54   5.92 -41.37],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
335,0.18402350008784726,0.3197647262571152,9,[ 53.54   2.83 -41.55],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
336,0.5293519297004012,0.33808475502691243,37,[-23.23  24.25 -35.55],256.0,2611201,45,5.0,39,2.833,0.567,84,0.464
337,0.09735739458101432,-0.29427887980197753,45,[-28.28 -10.35 -23.24],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
338,0.2680063193850571,0.09355187164934473,5,[ 62.63  -8.44 -19.56],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
339,0.3385853890927437,-0.0612611757327058,16,[ 63.64 -12.51  24.37],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
340,0.5768716224824937,0.1013886939930543,55,[ 53.54 -49.32 -29.07],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
341,0.5102166430418358,0.12609041113838948,8,[-20.2   35.47  -8.68],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
342,0.17573750172786073,0.4232193251006957,17,[-1.01 42.32  0.06],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
343,0.6802215725552418,0.41906498281296456,57,[-70.71 -21.47 -28.65],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
344,0.5293693050397523,0.5197324762998328,43,[ 16.16  40.21 -22.71],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
345,0.4785784530056453,0.4399750198165747,43,[ 62.63 -52.2   34.25],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
346,0.20722659074275013,0.05626082132907114,29,[ 65.66 -44.53 -20.45],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
347,0.5608090825575454,-0.23959461628349,17,[-22.22  52.3  -16.05],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
348,0.3552242635491327,0.1956527284008127,12,[-16.16 -16.88 -15.28],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
349,0.17775491335848034,0.4953873213613968,57,[-31.31  64.81 -18.9 ],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
350,0.4760780546151488,0.4968331308214888,55,[56.57 -2.32 48.85],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
351,0.6531218895527486,0.6769606925252393,15,[  1.01 -31.56  56.01],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
352,0.4993361354198358,0.4073635399148043,34,[ 69.7  -12.97 -10.29],1024.0,4300800,45,2.0,11,1.167,0.584,56,0.196
353,0.6473022505975242,0.8004253247737539,15,[ 1.01 10.81 54.98],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
354,0.11008786718594976,0.593974123037524,59,[ 37.37 -16.16 -31.92],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
355,0.446169012037856,0.3587926632045025,17,[-34.34  58.89  -1.36],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
356,0.2749750563097338,0.2555205886995723,6,[43.43 -8.39 46.35],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
357,0.7260842893319529,0.3506141855743771,16,[ 30.3  -17.87  71.97],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
358,0.491230370438768,0.378957626206592,29,[ 55.56 -78.04  35.06],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
359,0.8503452097451651,0.8462547844753182,64,[-20.2  -19.87 -17.84],400.0,6599200,38,3.0,10,4.583,1.528,48,0.208
360,0.7822012641656638,0.0468190902506498,45,[-50.51 -20.02 -14.27],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
361,0.5497922249739405,-0.20670616720293114,27,[ 11.11   4.38 -29.54],512.0,3993600,14,3.0,16,2.167,0.722,30,0.533
362,0.5137279690504456,0.1657905675090282,18,[-61.62 -34.59 -11.54],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
363,0.78360272108026,-0.12953091670363234,20,[ 26.26   3.19 -26.04],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
364,0.23605561685043,0.3621244673636184,54,[ 63.64 -28.98 -21.94],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
365,0.5932239248683084,0.4090543892799665,23,[59.6   4.89 27.46],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
366,0.1847834983432569,0.2756888901929676,58,[-48.48 -21.   -15.52],1000.0,15728000,64,5.0,36,4.369,0.874,100,0.36
367,0.8331358493295727,0.2663198794420452,24,[ 52.53 -21.26  -9.57],256.0,728831,36,2.0,4,0.791,0.396,40,0.1
368,0.6740956736987943,0.4349212487631056,4,[-32.32  58.38 -13.31],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
369,0.6603578040977555,0.1129668083285284,53,[ 36.36  -3.81 -31.21],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
370,0.3674371363090015,0.4746896805350545,2,[-23.23   0.1  -26.22],250.0,1358998,43,2.0,53,1.51,0.755,96,0.552
371,0.4992560411352522,0.2864445606888874,55,[-46.46  39.9  -15.57],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
372,0.5454529386136591,0.1931512626101807,10,[-17.17 -17.14 -33.17],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
373,0.1978957659808685,-0.15737319318652118,18,[-48.48  23.63 -21.28],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
374,0.4541994330551147,0.1755488241501338,29,[ 50.51   0.83 -42.86],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
375,0.5258794107567736,0.2333588625815305,12,[-34.34 -46.13  58.51],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
376,0.6155396639483515,0.4998216640451812,47,[22.22 47.41 44.94],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
377,0.710291163037672,0.627043045636015,15,[ 66.67 -46.43  -0.27],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
378,0.6827239836192162,0.5800175641769933,52,[ 45.45 -31.1   68.01],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
379,0.3092021884641614,0.446832152688303,52,[ 40.4  -95.6   13.45],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
380,0.6671964879932478,0.10138786073198808,36,[-68.69 -13.49 -22.23],256.0,1075200,42,2.0,20,1.167,0.584,62,0.323
381,0.5831454337911192,0.41208129646564456,6,[40.4  10.45 19.05],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
382,0.2073110443959624,0.2826446225645228,60,[-58.59 -51.89 -17.3 ],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
383,0.6336241201785977,0.6103980270542807,7,[-19.19  52.15 -12.48],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
384,0.6652924489022203,0.4805040089733348,16,[30.3  17.71 61.88],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
385,0.5566807360771151,0.48036014108817,32,[ 18.18  -4.22 -21.7 ],256.0,1382400,23,2.0,7,1.5,0.75,30,0.233
386,0.47651754587003997,0.2896014455192821,18,[-56.57  33.46  -9.98],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
387,0.3096323496122127,0.07729219857355668,27,[ 51.52 -13.85 -13.91],512.0,3993600,14,3.0,16,2.167,0.722,30,0.533
388,0.47532649327372,0.20140671782808425,49,[ 38.38 -14.41 -24.67],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
389,0.6205734324847026,0.42024665893971,50,[ 22.22 -43.97  78.21],2000.0,12000000,56,1.0,7,1.667,1.667,63,0.111
390,0.5072104501471193,0.10394879732586436,56,[ 54.55 -76.76 -15.16],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
391,0.7556396006180912,0.2781161832327009,24,[-25.25 -19.25 -32.1 ],256.0,728831,36,2.0,4,0.791,0.396,40,0.1
392,0.6721808724989763,0.7492065870702295,18,[-63.64 -14.77   6.84],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
393,0.6506131133130767,0.5488634716425406,64,[-57.58   6.49  -6.78],400.0,6599200,38,3.0,10,4.583,1.528,48,0.208
394,0.6623325366017099,0.5262673043514615,39,[-60.61 -56.06 -16.35],256.0,1382401,40,2.0,48,1.5,0.75,88,0.545
395,0.9112208527542719,0.2405182162669157,0,[42.42 -9.47 25.62],200.0,672600,54,2.0,10,0.934,0.467,64,0.156
396,0.5687068102225451,0.38471293277845,46,[ 14.14 -64.55 -10.88],400.0,5446000,55,4.0,25,3.782,0.946,80,0.312
397,0.20157253948391954,0.12729064150534447,49,[-13.13  73.51  -5.29],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
398,0.3562150384933481,-0.10599016922006853,42,[-39.39 -18.17 -33.23],400.0,1032800,53,1.0,3,0.717,0.717,56,0.054
